Year,Label,Label 2,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1945,Average Income,Avg Inc,2142.561216,1486.23889,4647.735502,1991.359576,1262.927685,2862.681577,1856.146739,2778.267242,2771.726125,3636.346603,2270.834524,1660.479585,2701.808225,1785.15724,2349.535634,2025.482518,1680.753402,1825.115434,1403.97807,1636.179616,1824.541018,2596.51592,2392.367127,2288.283517,1772.23795,1185.106477,1747.251703,1698.47007,1896.799565,2930.240322,1780.980609,2670.909458,1644.600541,2599.779515,1633.909611,1782.918135,2221.956624,1519.3339,2126.319207,2173.077113,2615.815295,1527.417946,1765.268533,1654.796005,1887.658201,2051.503996,1651.291704,2347.299216,2521.784804,1573.965441,1957.214186,1980.686966
1945,Total Income,Total Inc,126405446.6,1649132.238,184664.6292,504028.7411,981349.9233,11646875.1,994553.8025,2140407.196,337275.5807,1092600.437,2261505.247,2069579.917,406608.1289,421154.0697,8519335.553,3272260.933,1895245.522,1522966.055,1578007.532,1634148.54,656285.4787,2162190.591,4409227.1,5513405.849,2119067.569,983840.087,3012177.262,433633.365,1089944.157,182620.4389,389837.9677,5003759.21,379389.2474,15767251.92,2206339.579,426546.5238,7095690.482,1473214.99,1302875.298,8968662.961,820015.321,1101263.011,468024.2021,1990426.253,5513973.809,506022.1377,246125.9404,2605162.86,2416289.326,1151651.646,2668166.058,230666.8335
1945,Adjusted Gross Income,Adj Gross,120301131,1210859,375991.2764,426052,592339,10989863,949265,2178897,299012,993047,1669373,1546107,522070,376559,9026694,3160005,1775146,1348436,1294558,1360598,618253,2148457,4594761,5748698,2146778,570868,2820759,409214,980087,177485,392882,5225042,294776,16816795,1623637,350589,7287283,1211284,1314582,9187829,742636,765464,347498,1413075,4492619,474067,214858,1709765,1953285.724,1143302,2713484,198750
1945,Consumer Price Index (CPI) 2014,CPI,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472,12.07098472
1946,Share of Total Wealth Earned by Richest 10%,RICH10,36.69955123,39.30738084,25.57887201,34.31230808,39.33683343,32.33537281,39.36435792,33.96907293,44.63106015,29.13174916,40.89130382,39.87044892,29.5018495,29.88412751,37.30244333,34.19948137,34.25707629,38.46140075,38.69031804,39.50391087,32.57614186,35.10738053,34.76756441,34.48008032,36.19599274,41.52487218,38.40245384,35.36373758,38.70710731,36.74621905,35.61571321,33.32412196,36.25738151,41.3185427,35.49375372,35.36819008,35.54142859,36.3733832,37.6683502,35.52413124,34.10959081,35.95669379,33.58314253,38.57631859,36.71254839,32.98391758,31.98470301,29.47594339,26.63710091,35.68472183,34.24363218,31.60347849
1946,Share of Total Wealth Earned by Richest 5%,RICH5,26.7653864,27.90158762,15.28227394,24.11267665,27.96496035,23.98454749,28.81107102,25.5616562,35.45749631,21.4807677,30.27780773,28.73915136,21.02755364,20.52866524,27.739113,23.99537617,23.71912757,27.25270353,27.29856159,27.97893423,22.95477731,25.56807282,25.8398281,24.5796633,26.06066351,29.4324108,28.12659351,24.0532126,27.22784042,29.06084765,25.01150016,24.25208531,24.98515091,31.73492554,25.78528389,24.05860743,25.62372236,24.7833025,27.48158833,25.9041212,25.79220092,25.40122553,22.52112891,27.89697913,26.77409673,22.82529691,22.5651827,21.18136532,18.74048007,24.90177204,24.36710655,22.12832673
1946,Share of Total Wealth Earned by Richest 1%,RICH1,13.27705253,13.85214161,4.516462805,11.88671761,13.9035891,11.65366951,13.42133189,13.0456695,22.58373332,10.27000563,15.16723862,14.595424,9.245852211,9.008242196,13.49227849,11.19693201,9.968989422,11.95404984,13.38636591,13.88765798,10.76737636,12.26130512,13.00789985,11.76382205,12.41667362,14.15896644,14.08484835,9.691938438,11.77061183,15.36212998,12.02407485,11.30654989,11.71184541,16.10764541,13.41598993,9.638076528,12.55830226,11.49339695,13.26441001,13.26940712,13.7711212,12.1243908,9.049576214,14.38367308,13.88440613,10.26765699,10.91020283,10.30865471,9.541929112,11.75112594,11.42462451,9.826135852
1946,Share of Total Wealth Earned by Richest 0.5%,RICH05,9.612431985,10.150598,2.95641061,8.418211752,10.09909319,8.327157555,9.461100913,9.518324857,18.74688995,7.305765562,11.07482774,10.67768293,6.296353797,6.135472351,9.718998309,8.023361432,6.841999931,8.190974267,9.731707725,10.12416982,7.635864063,8.734746199,9.29710168,8.390801656,8.881894032,10.11077329,10.10506718,6.404979123,8.072220712,11.87875039,8.707253325,8.036596594,8.300746776,11.78083377,10.03843387,6.330857143,9.061763027,8.493348035,9.469228092,9.763866289,10.18824766,8.817937528,6.130769268,10.60580387,10.19531759,7.080145489,7.785368504,7.465917351,6.835541441,8.523866234,8.059856979,6.573226994
1946,Share of Total Wealth Earned by Richest 0.1%,RICH01,4.391740339,4.473144428,1.057823147,3.718003134,4.37272018,3.628953335,4.075336856,4.441316882,12.21132614,3.121919569,5.306668382,4.72639014,2.49856427,2.42598173,4.341131515,3.550693906,2.781465082,3.286800576,4.283474774,4.628987549,3.278098133,3.754681225,3.9752462,3.707216768,3.886820072,4.246796882,4.407265538,2.339902635,3.183707132,7.010966617,3.91076708,3.538533614,3.652460796,5.582104394,4.821841082,2.240108035,4.149494154,4.157381123,4.041128763,4.586805569,4.753023236,3.862817253,2.356558124,4.809514941,5.043329271,2.816928401,3.426535098,3.374125722,2.920451519,3.876801018,3.429583144,2.553096862
1946,Share of Total Wealth Earned by Richest 0.01%,RICH001,1.472837423,1.230863654,0.17574855,1.113515534,1.179636426,1.056638078,1.19564337,1.471826507,5.392116077,0.861803588,2.219704112,1.356083713,0.650949531,0.66192926,1.431998488,1.122694555,0.6979507,0.839213466,1.274567054,1.471473578,0.90033714,1.088153029,1.084174724,1.127525188,1.19611061,1.068224323,1.298721488,0.577586625,0.750726895,2.83569855,1.134280043,1.123179359,1.236411101,1.995200967,1.78272669,0.487600171,1.4685662,1.641354746,1.120868481,1.640038875,1.420088452,1.19772137,0.552019965,1.545044586,2.064730409,0.732779612,1.023911881,1.186328432,0.802671744,1.408212001,0.994139565,0.671838718
1946,Average Income,Avg Inc,2367.141778,1514.076505,5221.440901,2066.911298,1339.404674,3085.886669,2092.728705,3115.786038,3086.862979,4007.395688,2226.46635,1721.298507,3049.177651,2041.963364,2749.173377,2184.929799,2156.08583,1930.108171,1563.994329,1637.915585,2061.061116,2755.95759,2658.425217,2543.474039,2131.105374,1166.779428,2035.087282,2074.215935,2059.336459,3206.744801,2038.205011,2899.274667,1738.731026,2982.814313,1865.419686,2052.124306,2438.502858,1593.636579,2334.876754,2421.558271,2697.133556,1643.658693,1982.591032,1709.728211,1999.639366,2162.028898,1977.47871,2394.999733,2584.415093,1782.461406,2238.498453,2352.986966
1946,Total Income,Total Inc,140365222.6,1679886.589,210521.9164,539990.6289,1030435.144,12921954.1,1127806.857,2420398.103,379097.1986,1216256.663,2285224.771,2147846.45,463542.6008,482741.7979,9975939.5,3543816.045,2419102.24,1607677.198,1749587.668,1643396.842,740937.8508,2332910.504,4897885.792,6185596.066,2546379.907,957118.6238,3493708.784,526220.6109,1175403.278,205028.6003,446097.0189,5467578.475,407441.0404,18109368.36,2537826.201,486465.9293,7820316.187,1534017.754,1458749.014,9986018.247,847822.1074,1186533.544,522757.6742,2065193.482,5905578.457,540893.0146,293484.3044,2696112.739,2515834.447,1303813.351,3051851.545,275057.437
1946,Adjusted Gross Income,Adj Gross,134330006,1322550,392077.1197,490704,671122,12420324,1062470,2409761,369826,1153335,1925713,1794224,477568,443830,10314057,3459664,2153414,1502964,1453125,1485655,670226,2412911,5008564,6332542,2448952,602284,3217094,490014,1133081,212170,457343,5523596,343841,18577158,1946057,437914,7994638,1336871,1454819,10074916,824923,872048,437344,1675853,5131712,518138,257371,1948521,2103769.88,1254981,3003996,226444
1946,Consumer Price Index (CPI) 2014,CPI,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327,11.12181327
1947,Share of Total Wealth Earned by Richest 10%,RICH10,34.34788064,37.38202614,24.19515115,31.14694455,40.93705972,30.2846389,37.10644886,31.21809065,42.45904728,28.77119109,37.32872542,37.46611173,29.01113921,29.51739424,35.41424896,31.71080062,39.12850332,36.59267987,39.11579147,37.23688347,30.58291932,34.77108432,32.75383976,27.38056874,36.07514074,38.67988791,37.69969072,34.41896161,37.31988365,31.93224921,32.95828644,31.3214749,33.70024752,37.34308016,34.03142781,30.46339987,32.86928508,35.01962109,32.77713917,32.66072915,32.8086592,34.92667051,35.81595405,36.95950255,34.16598005,31.60400816,31.71043236,32.38406216,27.18752746,32.99743029,32.09302063,31.73460382
1947,Share of Total Wealth Earned by Richest 5%,RICH5,24.6782759,26.03857127,14.3832758,21.69219418,28.6238701,22.15905848,26.88144935,23.13720067,33.83705213,20.35960367,27.19669566,26.95619974,20.5774157,19.97345271,25.76566111,21.94394173,27.03219443,26.03031721,27.35686173,25.83510476,20.9831,24.67255199,24.11513142,19.425288,25.04132873,26.92571167,26.96645602,24.00062402,25.86673228,24.18240215,22.52157564,22.08672429,22.86820511,28.1037078,24.33894742,21.06633969,23.51694634,23.93682705,23.35055117,23.56098673,24.18143018,24.03613874,24.5454092,26.46309714,24.59666798,21.5140563,21.69517081,24.07218828,18.7535959,22.1018714,22.46578143,22.01819875
1947,Share of Total Wealth Earned by Richest 1%,RICH1,11.9550552,12.52844848,4.139541199,10.23000739,13.85683666,10.67941682,12.11331923,11.57206642,21.03624128,9.568019064,13.53474493,13.86227742,8.471538582,8.3188413,12.24612963,10.1240406,10.82164376,11.5032284,12.91794278,12.81048072,9.65507527,11.31310396,11.96297067,9.319331001,11.46314796,13.08055113,13.18495936,9.223184177,10.66437941,12.82115992,10.36221043,10.07586814,10.60040832,14.17050458,12.33457654,7.655817987,11.33932162,11.03035303,11.23209191,11.88687392,12.56581962,11.35931383,9.413866242,13.0881984,12.47956301,9.520969216,9.94944402,10.26668152,9.472101581,10.08178385,10.363559,9.485768046
1947,Share of Total Wealth Earned by Richest 0.5%,RICH05,8.613660927,9.134997403,2.653948569,7.039394438,10.0401841,7.621967742,8.367098498,8.455305279,17.49906784,6.787783794,9.875212497,10.23721732,5.721510727,5.518313546,8.730829803,7.191069222,7.240281073,7.93438392,9.10616559,9.283926422,6.846930045,7.965832042,8.602121826,6.741280665,8.094351011,9.404881343,9.471024273,5.93857456,7.170231737,9.951562208,7.518483617,7.135546364,7.474007821,10.40015376,9.029075223,4.956949076,8.120754097,7.930131619,8.052163063,8.709530147,9.376346125,8.294028988,6.201878074,9.509693688,9.120569573,6.569776208,7.07597942,7.429669458,6.741265549,7.150811243,7.308883685,6.442386442
1947,Share of Total Wealth Earned by Richest 0.1%,RICH01,3.918210576,3.989677217,0.90161035,2.808096797,4.426826326,3.357229949,3.438766254,3.951585887,11.57286613,2.896949852,4.828643757,4.783281307,2.388765773,2.062738046,3.868939914,3.141927245,2.843378206,3.3423767,3.804412096,4.089803039,2.950761121,3.426349118,3.789938542,3.021597106,3.511908405,3.884545316,4.166003284,2.179790437,2.715144834,5.460782287,3.38825735,3.083036154,3.298904431,5.019125505,4.240162158,1.754244815,3.612591532,3.531030551,3.528319018,4.095742535,4.616392388,3.791299024,2.251067375,4.258402658,4.313781627,2.572817698,3.175632444,3.437648396,2.911663635,3.056152919,3.108102249,2.620307254
1947,Share of Total Wealth Earned by Richest 0.01%,RICH001,1.303516209,1.083640788,0.156829211,0.695298252,1.166942021,0.973368582,0.945049716,1.298709823,5.587767638,0.798525437,2.011082098,1.754078581,0.726639965,0.449749401,1.229051777,0.97694115,0.746582438,1.100242127,1.00701902,1.307571003,0.848390858,1.016776041,1.134642539,0.91373743,1.089166604,0.952434054,1.303002887,0.580344193,0.612957035,2.462063534,1.05354617,0.940273013,0.976299502,1.884456067,1.488972575,0.359829606,1.122015116,1.104196597,0.94667025,1.463028828,1.655817126,1.222567126,0.512400971,1.284039038,1.563876674,0.628246456,1.004669974,1.078184639,0.896850229,0.846146544,0.879422648,0.815446709
1947,Average Income,Avg Inc,2571.252713,1662.30999,5607.383136,2268.775815,1362.30826,3122.444032,2424.971475,3460.25049,3374.874487,4029.844801,2221.213524,1832.815473,3289.514757,2237.916885,3041.906647,2472.177768,2187.151659,2331.695203,1711.167809,1785.468437,2207.420352,2883.592138,2835.007279,2895.883399,2369.878125,1331.434454,2183.020961,2488.225095,2272.068703,3258.516538,2254.713615,3116.0393,1951.421969,3210.109857,1964.040789,2929.895624,2711.924208,1756.660978,2579.989343,2712.42337,2840.300964,1726.442945,2314.512178,1819.449888,2253.728423,2330.361074,2159.806058,2346.417307,2680.452168,2117.849901,2500.721718,2655.886311
1947,Total Income,Total Inc,154579747.2,1860108.385,231398.545,617082.9499,1046589.794,13573240.4,1325754.371,2733709.227,421908.5229,1246083.212,2369913.978,2309367.069,509510.2934,534739.3608,11141774.34,4060284.293,2462762.801,1955397.74,1921647.541,1815190.879,799938.3388,2502711.313,5266435.372,7169819.874,2854096.144,1088517.627,3764167.891,632676.1454,1299231.801,215577.1336,497689.1423,5966310.19,468511.384,19678110.03,2715223.773,694134.2665,8809461.442,1693113.434,1657698.57,11272716.49,902989.8086,1258591.044,612160.5071,2226048.474,6787511.585,596423.3453,321926.0367,2702295.249,2673840.77,1562027.316,3439005.628,314323.4056
1947,Adjusted Gross Income,Adj Gross,150295275,1523984,438406.5468,564075,758538,13248199,1285366,2683657,402502,1276150,1979727,1834569,585771,486631,11839400,3970316,2573459,1829340,1754365,1662196,746701,2694318,5324044,7380259,2936788,673561,3602099,593867,1348932,229985,506288,6036480,391122,20015459,2098719,546809,9053107,1529733,1664988,11303195,919538,1028441,545223,1865052,5850745,601185,292559,2271229,2366307.453,1539024,3392629,281391
1947,Consumer Price Index (CPI) 2014,CPI,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409,9.725352409
1948,Share of Total Wealth Earned by Richest 10%,RICH10,35.01350833,37.0784381,23.88753555,34.13040815,36.44593858,35.2206688,37.05245916,32.8853694,43.5985786,28.82567228,38.82211391,36.14448564,30.02011398,32.56914918,33.88567552,31.02984558,29.18918156,37.92438996,36.32313358,39.91450557,31.09984399,33.55694631,33.08393003,31.68329753,32.69879023,35.69974049,35.66652383,34.12734842,33.51918391,35.1890765,31.30356833,31.81709742,37.4038825,37.68107398,33.14306827,32.26095007,33.74562043,41.59743963,35.46870944,33.19722301,36.17173122,32.11863505,30.49817509,36.14954037,38.89472283,31.17679114,33.29894109,31.63654212,30.17270471,33.03783728,31.12022705,32.65723557
1948,Share of Total Wealth Earned by Richest 5%,RICH5,25.05521839,25.80265457,11.84969268,24.09664756,25.69685475,25.61692999,27.64702703,24.32516724,35.61884161,20.64209762,27.9786897,25.59904964,21.20627219,23.02797492,24.51089862,21.03600589,20.20965778,27.54535747,25.40698599,28.68146001,21.3851208,23.66306735,24.10684648,21.9023549,23.31675255,25.36599877,25.6317441,24.36594423,23.86516499,25.46574268,21.04331887,22.53484009,26.24682069,28.26713192,23.49284909,22.1990376,24.032511,29.67046096,25.55460302,23.51650932,26.41423566,22.10148118,21.33513932,25.03131501,28.83314866,21.15890576,22.91467842,22.06968007,21.41618596,22.47194636,21.51640827,23.60412049
1948,Share of Total Wealth Earned by Richest 1%,RICH1,12.24260002,12.09098071,4.42646097,11.35044066,12.43862702,12.46562705,12.79548964,12.26959375,22.27958379,9.796929692,13.76671995,12.55640126,9.331082161,9.725228476,11.86022622,9.700036451,8.195708032,12.32619811,12.01642957,14.57979203,9.868858032,11.04899156,12.00344611,10.5337381,10.94113667,12.00749217,12.51302852,9.39901698,10.16700223,13.18706754,9.319643555,10.41084084,12.367433,14.60772291,11.63595977,8.813893404,11.72247887,14.62272621,12.37268339,12.03409562,13.6289129,10.47755149,8.288806412,11.67807456,15.17891582,9.189232289,9.859566717,10.22751051,10.96292414,10.42272164,9.961875927,10.18242521
1948,Share of Total Wealth Earned by Richest 0.5%,RICH05,8.90030587,8.689302747,2.862259624,8.010198617,9.141226089,8.977777059,8.975242105,9.013664632,18.56334748,6.985582719,10.00023523,9.299652294,6.562555265,6.462911565,8.547278662,6.896676079,5.537796676,8.547885158,8.567561313,10.63952474,6.954943445,7.827247894,8.657461177,7.621558541,7.784229693,8.764950786,9.000554656,6.050231662,6.945367204,10.18328241,6.568280952,7.397218857,8.770050198,10.77551972,8.569785851,5.860645969,8.496922432,10.80129578,8.89174717,8.928922701,10.09431623,7.575617875,5.454762162,8.543631169,11.35119648,6.201733568,6.774200059,7.438129211,7.808007784,7.500003704,7.032756201,6.983778033
1948,Share of Total Wealth Earned by Richest 0.1%,RICH01,4.055142815,3.716632532,0.994135789,3.342739367,4.153029876,3.977500851,3.670870474,4.198725928,12.15248212,3.053202823,4.713130551,4.20470052,2.857698297,2.421176487,3.771285756,2.98457305,2.199328485,3.470528996,3.616643197,4.844398578,2.974559313,3.312272208,3.834436853,3.417296914,3.431741439,3.735346197,3.897339941,2.210383226,2.73154409,5.78637095,2.710591484,3.21332575,3.683015481,5.112267903,4.036466735,2.053594223,3.874659906,5.051989629,4.016306108,4.250301335,4.883604509,3.303247063,1.98376899,3.873181718,5.488673828,2.408792727,2.904247703,3.342315141,3.365697283,3.230739744,3.082407723,2.783928628
1948,Share of Total Wealth Earned by Richest 0.01%,RICH001,1.305499233,1.009374692,0.15386619,0.866039276,1.18280583,1.184059089,1.053112088,1.294897728,5.454170341,0.923765114,1.701432341,1.273230928,0.819475426,0.525706051,1.153066469,0.838363455,0.560363559,0.927940032,0.974191111,1.500836621,0.859216941,0.88948985,1.118840442,1.026145508,1.043023089,0.944480281,1.059212747,0.59361359,0.688580256,2.438615158,0.662627592,0.978872961,0.991579069,1.80987859,1.434827734,0.419543005,1.24770872,1.692392469,1.166027106,1.521602353,1.636521117,0.958029927,0.405828218,1.155489395,1.915958273,0.584341003,0.806685902,1.073195156,0.933203404,0.8971139,0.888378799,0.680214452
1948,Average Income,Avg Inc,2813.654123,1836.571214,6028.517151,2601.113185,1646.401333,3205.857461,2632.737911,3573.236547,3434.495063,4297.19761,2250.562693,2037.638584,3552.723063,2482.81805,3434.085154,2797.806651,3021.307559,2471.83202,2003.021219,2042.205558,2417.976319,3186.446183,3065.123617,3188.234367,2789.923125,1601.366916,2463.235128,2839.210262,2810.32817,3303.300444,2457.740102,3362.180861,2217.842195,3376.867779,2216.00793,2952.1968,2987.691956,1936.001745,2860.626972,2887.460615,2823.56055,1984.626118,2875.187688,1990.700943,2437.933568,2523.02527,2325.360411,2578.918146,2901.959255,2309.12211,2828.307227,2971.692211
1948,Total Income,Total Inc,171141822.1,2068195.439,254078.4394,734957.5702,1260353.996,14435679.09,1457008.783,2864808.687,436128.5262,1350837.918,2490728.27,2586973.882,559448.5488,598325.9105,12668926.32,4643024.591,3406886.045,2082532.968,2253257.138,2099192.385,881388.8363,2829426.144,5728651.786,8018881.848,3379267.799,1301993.072,4256845.055,721989.2494,1606539.055,225645.6834,545948.3182,6522058.453,544376.8699,20855827.48,3106416.705,697497.5485,9809387.062,1864336.604,1886181.111,12067695.04,905931.3124,1457936.505,761156.6935,2461641.848,7471238.155,659170.9067,347346.8634,3031960.523,2959988.02,1713570.516,3914880.359,355302.2126
1948,Adjusted Gross Income,Adj Gross,164173861,1679746,521746.2634,660433,808796,14307829,1333092,2901236,485791,1128555,2184806,2060766,586944,519785,12959004,4364014,2736718,1948127,1934941,1841078,825415,3036471,5949883,8175360,3071655,743541,3784449,664243,1402937,217275,565176,6628354,472944,21437148,2359574,610211,10095564,1719212,1835879,12656320,1025377,1056583,596537,2041261,6482687,653441,331730,2568408,2448692.737,1730289,3802274,320222
1948,Consumer Price Index (CPI) 2014,CPI,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003,9.02394003
1949,Share of Total Wealth Earned by Richest 10%,RICH10,34.75099624,38.32922347,23.63327799,31.62446379,38.82697289,33.78956348,36.20041801,33.09085216,46.86250414,28.06621757,37.29971853,36.08568355,28.66909758,31.72686537,34.41449816,32.510688,33.12548654,35.25973806,36.78857824,38.61086343,30.46977169,34.17127327,32.93948402,31.51429119,33.24688151,39.89979965,37.15509921,34.00626635,35.03366239,32.79607409,31.05512786,31.59472512,36.17009477,36.72782727,32.67677596,32.08773743,34.25478714,39.33979798,33.75152144,33.30969917,34.42944097,33.19982855,34.22575776,37.60819915,35.73936743,30.06203722,32.03868554,31.74889798,29.015004,33.89037163,31.26096076,28.94950252
1949,Share of Total Wealth Earned by Richest 5%,RICH5,24.50541025,26.36363107,11.17374418,21.97992259,27.14195758,24.08270109,24.72316838,24.299905,38.21611872,20.23481075,26.61160217,25.08213123,19.62254149,21.26087246,24.67958065,22.19595338,22.81015887,24.62603856,25.43524813,27.16856246,20.67202473,23.67339045,23.76714906,21.59995444,23.18441812,27.85890107,25.7360422,23.75529381,24.77039384,23.53598609,21.39652913,22.32815411,24.2556119,27.43349191,22.90881278,22.07592246,24.03253574,28.1735068,23.26637203,23.47861673,25.2078287,22.44778584,22.96569632,26.34694232,25.77057476,20.37289791,21.73114543,22.1188127,19.84914922,23.13466905,21.35865239,19.07772106
1949,Share of Total Wealth Earned by Richest 1%,RICH1,11.72696008,11.84694647,4.027632161,10.33972195,12.33517654,11.62869667,11.10154598,12.10552588,25.11080193,9.242555078,13.03222446,11.61496934,8.227408806,8.757293626,11.70463234,9.843897134,9.543645091,11.00032564,11.4860108,13.09601204,9.27983824,10.38568163,11.55755888,10.3359699,10.71347149,12.41843152,12.26848568,9.381387883,10.21347881,11.65611053,9.674101675,10.12306584,11.36926594,13.71455459,10.88020769,8.579696013,11.35496452,13.26180594,10.66888843,11.58771725,12.77878289,10.2023525,8.912298379,12.08382894,12.95748892,8.790311562,9.679060249,9.906773596,9.488897471,10.25588253,9.873471689,8.218306777
1949,Share of Total Wealth Earned by Richest 0.5%,RICH05,8.476161782,8.500406312,2.593893278,7.494070252,8.87005644,8.44634044,7.767691162,8.799139981,21.50125179,6.56133959,9.541256307,8.430352019,5.686830288,6.047313706,8.354133611,6.876839251,6.590424856,7.555747663,8.343461076,9.667360492,6.527740122,7.219599693,8.279658101,7.550879204,7.669083065,8.883969704,8.770616843,6.227185317,6.924353495,9.020638733,6.958079734,7.140815654,8.104401142,10.09637222,7.987107816,5.723420331,8.11588152,9.58232296,7.591995342,8.490809604,9.402590584,7.397643648,5.961841966,8.708205929,9.509358419,6.014307632,7.061409863,7.063060341,6.735609913,7.284467182,7.018669045,5.578122639
1949,Share of Total Wealth Earned by Richest 0.1%,RICH01,3.831369556,3.611567034,0.91408603,3.157673264,3.79977541,3.863122649,3.095645004,4.014910686,15.21170098,2.780025734,4.502338671,3.738801564,2.412340239,2.349081466,3.629809255,2.904957246,2.602739172,3.027410606,3.526686997,4.287189927,2.723574552,2.941514373,3.542328772,3.477928218,3.313776383,3.567778567,3.792376134,2.2619999,2.637316443,4.967173283,3.008336829,3.09726432,3.336212369,4.85044436,3.687566055,2.037018079,3.582375177,4.328460578,3.215849273,3.937356087,4.355128288,3.278725697,2.171117505,3.817666342,4.364015154,2.370258423,3.231480028,3.095802524,2.796690579,3.013055084,3.065706039,2.063188285
1949,Share of Total Wealth Earned by Richest 0.01%,RICH001,1.24250014,1.060153133,0.139686422,0.796045235,1.019280967,1.295465853,0.817547503,1.248611972,6.922971823,0.759060438,1.660765483,1.068933498,0.66741056,0.506403667,1.06326135,0.799487434,0.634294381,0.814941492,0.951764206,1.318959872,0.727505271,0.737385466,0.980999044,1.125506667,0.966234418,0.872640983,1.069282154,0.485973449,0.599629262,2.349213787,0.825676894,0.967345431,0.848450589,1.740103749,1.257820619,0.36798556,1.084231101,1.456683979,0.811260151,1.341758571,1.304815089,1.062799772,0.470954035,1.117276131,1.474993105,0.606382434,1.173318917,0.98785774,0.734939494,0.745786945,0.885211804,0.498183819
1949,Average Income,Avg Inc,2732.460768,1729.112817,5833.487063,2548.540476,1527.870504,3120.984752,2632.780178,3396.185057,3671.661376,4379.177076,2255.339096,2012.626514,3453.491092,2423.854212,3234.914899,2633.877136,2512.35538,2425.403301,1885.989439,2082.356624,2340.931384,3160.623325,2995.709205,3108.428131,2586.825586,1404.184171,2393.855098,2567.833623,2533.694897,3286.772249,2432.195278,3329.682856,2371.031472,3369.308097,2144.015338,2496.47672,2837.536903,2008.798734,2742.80811,2801.250151,2685.124174,1897.459374,2154.074606,1938.502229,2583.41109,2555.746219,2206.101458,2545.107088,2805.015095,2112.449747,2769.364995,3109.201195
1949,Total Income,Total Inc,168146514.2,1959266.594,251056.4042,747953.226,1165273.692,14555181.38,1474674.207,2762759.72,473515.2564,1399260.099,2588623.428,2574231.343,552794.4099,589010.3973,12018235.72,4415848.551,2836557.282,2052557.495,2124894.478,2163811.357,858177.3586,2870834.777,5632157.184,7940898.433,3150751.424,1135201.285,4145525.191,652935.4825,1447726.317,231778.7357,543615.2714,6542685.297,594888.0411,20962004.43,3047041.73,588111.646,9414790.218,1932432.449,1855585.337,11771346.24,869302.7448,1404393.235,570688.9689,2422357.887,8054800.293,681503.3649,330186.4001,3054072.327,2925053.693,1577000.875,3857672.303,375490.186
